07-19 06:39:21.581 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.220.96.193
07-19 06:42:36.534 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:36.550 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:36.565 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:36.620 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:36.620 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:36.675 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:36.675 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:36.675 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:37.331 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.76.76
07-19 06:42:37.526 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.76.76
07-19 06:42:37.643 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 54.196.242.147
07-19 06:42:38.136 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.43.203.255
07-19 06:42:38.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 161.170.232.53
07-19 06:42:38.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.43.203.255
07-19 06:42:38.198 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.76.76
07-19 06:42:38.198 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.76.76
07-19 06:42:38.214 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.76.76
07-19 06:42:38.222 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:38.229 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:38.237 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.76.76
07-19 06:42:38.268 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:38.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.362 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.362 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.440 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.440 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.440 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.542 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.542 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.542 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.722 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.722 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.722 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.184.133
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 74.119.119.84
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 52.20.66.66
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:38.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 54.208.236.253
07-19 06:42:38.737 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 54.239.17.112
07-19 06:42:38.737 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 54.239.17.112
07-19 06:42:38.753 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:38.792 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:38.800 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 74.119.119.84
07-19 06:42:38.862 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 54.239.17.112
07-19 06:42:40.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.193.238.15
07-19 06:42:40.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.193.238.15
07-19 06:42:42.518 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:42.558 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:42.565 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:42.612 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:42.612 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:42.620 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:42.698 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:42.768 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:42.815 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 198.8.70.129
07-19 06:42:44.393 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 192.35.249.120
07-19 06:42:44.643 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.43.203.255
07-19 06:42:44.659 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 161.170.232.53
07-19 06:42:44.659 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.43.203.255
07-19 06:42:44.690 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 18.220.53.9
07-19 06:42:45.550 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.193.238.15
07-19 06:42:45.550 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.193.238.15
07-19 06:42:46.378 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.193.238.15
07-19 06:42:46.386 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.193.238.15
07-19 06:42:46.386 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.98.78.185
07-19 06:42:46.386 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 18.220.53.9
07-19 06:42:46.386 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.202.233.170
07-19 06:42:46.386 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.202.233.170
07-19 06:42:46.386 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.202.233.170
07-19 06:42:46.386 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.202.233.170
07-19 06:42:46.440 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 18.220.53.9
07-19 06:42:46.479 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 23.202.233.170
07-19 06:42:46.808 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:46.808 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:46.808 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.36.115.113
07-19 06:42:46.808 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.36.115.113
07-19 06:42:46.808 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.36.115.113
07-19 06:42:46.870 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 162.248.19.147
07-19 06:42:46.870 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 8.43.72.97
07-19 06:42:46.948 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.36.115.113
07-19 06:42:46.956 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.36.115.113
07-19 06:42:46.987 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 74.119.119.84
07-19 06:42:46.987 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 54.208.236.253
07-19 06:42:46.987 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.011 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.018 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.026 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 54.208.236.253
07-19 06:42:47.073 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.46.49
07-19 06:42:47.081 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.46.49
07-19 06:42:47.089 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.46.49
07-19 06:42:47.104 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.104 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.112 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.112 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 151.101.46.49
07-19 06:42:47.112 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.136 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.197.3.223
07-19 06:42:47.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.143 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.159 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.159 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.159 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.159 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.167 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.167 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.175 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.175 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.175 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.197.3.223
07-19 06:42:47.190 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.198 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.206 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.206 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.206 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.206 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.206 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.206 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.206 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.276 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.284 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.284 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.292 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.300 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.300 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.308 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.339 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.347 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.378 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.378 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.401 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.409 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.409 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 216.200.232.221
07-19 06:42:47.409 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.409 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 216.200.232.221
07-19 06:42:47.417 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.417 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.425 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.433 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.440 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 18.188.37.205
07-19 06:42:47.440 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 18.188.37.205
07-19 06:42:47.440 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.197.3.223
07-19 06:42:47.448 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.448 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.448 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.456 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.464 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.472 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.204.23.199
07-19 06:42:47.472 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 209.15.36.33
07-19 06:42:47.479 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 216.200.232.221
07-19 06:42:47.487 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.91.160
07-19 06:42:47.487 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.487 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.197.3.223
07-19 06:42:47.487 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.197.3.223
07-19 06:42:47.487 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.197.3.223
07-19 06:42:47.503 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 192.35.249.120
07-19 06:42:47.503 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 185.167.164.37
07-19 06:42:47.542 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 18.188.37.205
07-19 06:42:47.550 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 216.200.232.221
07-19 06:42:47.558 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 74.119.119.70
07-19 06:42:47.558 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 74.119.119.66
07-19 06:42:47.604 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.197.3.223
07-19 06:42:47.620 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.620 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.628 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 75.75.75.75
07-19 06:42:47.643 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.197.3.223
07-19 06:42:47.651 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 204.154.111.122
07-19 06:42:47.651 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.62.200
07-19 06:42:47.651 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.62.200
07-19 06:42:47.651 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.62.200
07-19 06:42:47.675 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.675 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.675 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.675 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.683 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.690 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 34.204.23.199
07-19 06:42:47.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.729 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.62.200
07-19 06:42:47.737 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.737 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.737 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.737 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.753 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.768 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.784 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.792 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 35.190.62.200
07-19 06:42:47.831 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.854 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 104.193.83.156
07-19 06:42:47.901 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 204.154.111.122
07-19 06:42:47.901 11016-11052/com.nalindquist.mbz D/OutPacket: IPv4 Layer, Src: 192.168.0.0, Dst: 69.172.216.111
